"Team","Player_ID","Player","Team_Index","Stats","Value"
"PHI",23002,"joel embiid",23,"PointsPerGame",34.7
"PHI",23002,"joel embiid",23,"TotalReboundsPerGame",11
"PHI",23002,"joel embiid",23,"AssistsPerGame",5.6
"PHI",23002,"joel embiid",23,"StealsPerGame",1.2
"PHI",23002,"joel embiid",23,"BlocksPerGame",1.7
"DAL",7008,"luka dončić",7,"PointsPerGame",33.9
"DAL",7008,"luka dončić",7,"TotalReboundsPerGame",9.2
"DAL",7008,"luka dončić",7,"AssistsPerGame",9.8
"DAL",7008,"luka dončić",7,"StealsPerGame",1.4
"DAL",7008,"luka dončić",7,"BlocksPerGame",0.5
"MIL",17002,"giannis antetokounmpo",17,"PointsPerGame",30.4
"MIL",17002,"giannis antetokounmpo",17,"TotalReboundsPerGame",11.5
"MIL",17002,"giannis antetokounmpo",17,"AssistsPerGame",6.5
"MIL",17002,"giannis antetokounmpo",17,"StealsPerGame",1.2
"MIL",17002,"giannis antetokounmpo",17,"BlocksPerGame",1.1
"OKC",21003,"shai gilgeous-alexander",21,"PointsPerGame",30.1
"OKC",21003,"shai gilgeous-alexander",21,"TotalReboundsPerGame",5.5
"OKC",21003,"shai gilgeous-alexander",21,"AssistsPerGame",6.2
"OKC",21003,"shai gilgeous-alexander",21,"StealsPerGame",2
"OKC",21003,"shai gilgeous-alexander",21,"BlocksPerGame",0.9
"NYK",20008,"jalen brunson",20,"PointsPerGame",28.7
"NYK",20008,"jalen brunson",20,"TotalReboundsPerGame",3.6
"NYK",20008,"jalen brunson",20,"AssistsPerGame",6.7
"NYK",20008,"jalen brunson",20,"StealsPerGame",0.9
"NYK",20008,"jalen brunson",20,"BlocksPerGame",0.2
"PHO",24008,"devin booker",24,"PointsPerGame",27.1
"PHO",24008,"devin booker",24,"TotalReboundsPerGame",4.5
"PHO",24008,"devin booker",24,"AssistsPerGame",6.9
"PHO",24008,"devin booker",24,"StealsPerGame",0.9
"PHO",24008,"devin booker",24,"BlocksPerGame",0.4
"PHO",24005,"kevin durant",24,"PointsPerGame",27.1
"PHO",24005,"kevin durant",24,"TotalReboundsPerGame",6.6
"PHO",24005,"kevin durant",24,"AssistsPerGame",5
"PHO",24005,"kevin durant",24,"StealsPerGame",0.9
"PHO",24005,"kevin durant",24,"BlocksPerGame",1.2
"BOS",2008,"jayson tatum",2,"PointsPerGame",26.9
"BOS",2008,"jayson tatum",2,"TotalReboundsPerGame",8.1
"BOS",2008,"jayson tatum",2,"AssistsPerGame",4.9
"BOS",2008,"jayson tatum",2,"StealsPerGame",1
"BOS",2008,"jayson tatum",2,"BlocksPerGame",0.6
"CLE",6009,"donovan mitchell",6,"PointsPerGame",26.6
"CLE",6009,"donovan mitchell",6,"TotalReboundsPerGame",5.1
"CLE",6009,"donovan mitchell",6,"AssistsPerGame",6.1
"CLE",6009,"donovan mitchell",6,"StealsPerGame",1.8
"CLE",6009,"donovan mitchell",6,"BlocksPerGame",0.5
"SAC",26008,"de'aaron fox",26,"PointsPerGame",26.6
"SAC",26008,"de'aaron fox",26,"TotalReboundsPerGame",4.6
"SAC",26008,"de'aaron fox",26,"AssistsPerGame",5.6
"SAC",26008,"de'aaron fox",26,"StealsPerGame",2
"SAC",26008,"de'aaron fox",26,"BlocksPerGame",0.4
"DEN",8003,"nikola jokić",8,"PointsPerGame",26.4
"DEN",8003,"nikola jokić",8,"TotalReboundsPerGame",12.4
"DEN",8003,"nikola jokić",8,"AssistsPerGame",9
"DEN",8003,"nikola jokić",8,"StealsPerGame",1.4
"DEN",8003,"nikola jokić",8,"BlocksPerGame",0.9
"GSW",10007,"stephen curry",10,"PointsPerGame",26.4
"GSW",10007,"stephen curry",10,"TotalReboundsPerGame",4.5
"GSW",10007,"stephen curry",10,"AssistsPerGame",5.1
"GSW",10007,"stephen curry",10,"StealsPerGame",0.7
"GSW",10007,"stephen curry",10,"BlocksPerGame",0.4
"MIN",18004,"anthony edwards",18,"PointsPerGame",25.9
"MIN",18004,"anthony edwards",18,"TotalReboundsPerGame",5.4
"MIN",18004,"anthony edwards",18,"AssistsPerGame",5.1
"MIN",18004,"anthony edwards",18,"StealsPerGame",1.3
"MIN",18004,"anthony edwards",18,"BlocksPerGame",0.5
"PHI",23005,"tyrese maxey",23,"PointsPerGame",25.9
"PHI",23005,"tyrese maxey",23,"TotalReboundsPerGame",3.7
"PHI",23005,"tyrese maxey",23,"AssistsPerGame",6.2
"PHI",23005,"tyrese maxey",23,"StealsPerGame",1
"PHI",23005,"tyrese maxey",23,"BlocksPerGame",0.5
"ATL",1013,"trae young",1,"PointsPerGame",25.7
"ATL",1013,"trae young",1,"TotalReboundsPerGame",2.8
"ATL",1013,"trae young",1,"AssistsPerGame",10.8
"ATL",1013,"trae young",1,"StealsPerGame",1.3
"ATL",1013,"trae young",1,"BlocksPerGame",0.2
"LAL",14006,"lebron james",14,"PointsPerGame",25.7
"LAL",14006,"lebron james",14,"TotalReboundsPerGame",7.3
"LAL",14006,"lebron james",14,"AssistsPerGame",8.3
"LAL",14006,"lebron james",14,"StealsPerGame",1.3
"LAL",14006,"lebron james",14,"BlocksPerGame",0.5
"DAL",7001,"kyrie irving",7,"PointsPerGame",25.6
"DAL",7001,"kyrie irving",7,"TotalReboundsPerGame",5
"DAL",7001,"kyrie irving",7,"AssistsPerGame",5.2
"DAL",7001,"kyrie irving",7,"StealsPerGame",1.3
"DAL",7001,"kyrie irving",7,"BlocksPerGame",0.5
"MEM",15018,"ja morant",15,"PointsPerGame",25.1
"MEM",15018,"ja morant",15,"TotalReboundsPerGame",5.6
"MEM",15018,"ja morant",15,"AssistsPerGame",8.1
"MEM",15018,"ja morant",15,"StealsPerGame",0.8
"MEM",15018,"ja morant",15,"BlocksPerGame",0.6
"LAL",14004,"anthony davis",14,"PointsPerGame",24.7
"LAL",14004,"anthony davis",14,"TotalReboundsPerGame",12.6
"LAL",14004,"anthony davis",14,"AssistsPerGame",3.5
"LAL",14004,"anthony davis",14,"StealsPerGame",1.2
"LAL",14004,"anthony davis",14,"BlocksPerGame",2.3
"MIL",17009,"damian lillard",17,"PointsPerGame",24.3
"MIL",17009,"damian lillard",17,"TotalReboundsPerGame",4.4
"MIL",17009,"damian lillard",17,"AssistsPerGame",7
"MIL",17009,"damian lillard",17,"StealsPerGame",1
"MIL",17009,"damian lillard",17,"BlocksPerGame",0.2
"CHI",5005,"demar derozan",5,"PointsPerGame",24
"CHI",5005,"demar derozan",5,"TotalReboundsPerGame",4.3
"CHI",5005,"demar derozan",5,"AssistsPerGame",5.3
"CHI",5005,"demar derozan",5,"StealsPerGame",1.1
"CHI",5005,"demar derozan",5,"BlocksPerGame",0.6
"NYK",20012,"julius randle",20,"PointsPerGame",24
"NYK",20012,"julius randle",20,"TotalReboundsPerGame",9.2
"NYK",20012,"julius randle",20,"AssistsPerGame",5
"NYK",20012,"julius randle",20,"StealsPerGame",0.5
"NYK",20012,"julius randle",20,"BlocksPerGame",0.3
"CHA",4015,"lamelo ball",4,"PointsPerGame",23.9
"CHA",4015,"lamelo ball",4,"TotalReboundsPerGame",5.1
"CHA",4015,"lamelo ball",4,"AssistsPerGame",8
"CHA",4015,"lamelo ball",4,"StealsPerGame",1.8
"CHA",4015,"lamelo ball",4,"BlocksPerGame",0.2
"LAC",13010,"kawhi leonard",13,"PointsPerGame",23.7
"LAC",13010,"kawhi leonard",13,"TotalReboundsPerGame",6.1
"LAC",13010,"kawhi leonard",13,"AssistsPerGame",3.6
"LAC",13010,"kawhi leonard",13,"StealsPerGame",1.6
"LAC",13010,"kawhi leonard",13,"BlocksPerGame",0.9
"MEM",15010,"desmond bane",15,"PointsPerGame",23.7
"MEM",15010,"desmond bane",15,"TotalReboundsPerGame",4.4
"MEM",15010,"desmond bane",15,"AssistsPerGame",5.5
"MEM",15010,"desmond bane",15,"StealsPerGame",1
"MEM",15010,"desmond bane",15,"BlocksPerGame",0.5
"UTA",29001,"lauri markkanen",29,"PointsPerGame",23.2
"UTA",29001,"lauri markkanen",29,"TotalReboundsPerGame",8.2
"UTA",29001,"lauri markkanen",29,"AssistsPerGame",2
"UTA",29001,"lauri markkanen",29,"StealsPerGame",0.9
"UTA",29001,"lauri markkanen",29,"BlocksPerGame",0.5
"BOS",2010,"jaylen brown",2,"PointsPerGame",23
"BOS",2010,"jaylen brown",2,"TotalReboundsPerGame",5.5
"BOS",2010,"jaylen brown",2,"AssistsPerGame",3.6
"BOS",2010,"jaylen brown",2,"StealsPerGame",1.2
"BOS",2010,"jaylen brown",2,"BlocksPerGame",0.5
"NOP",19004,"zion williamson",19,"PointsPerGame",22.9
"NOP",19004,"zion williamson",19,"TotalReboundsPerGame",5.8
"NOP",19004,"zion williamson",19,"AssistsPerGame",5
"NOP",19004,"zion williamson",19,"StealsPerGame",1.1
"NOP",19004,"zion williamson",19,"BlocksPerGame",0.7
"DET",9006,"cade cunningham",9,"PointsPerGame",22.7
"DET",9006,"cade cunningham",9,"TotalReboundsPerGame",4.3
"DET",9006,"cade cunningham",9,"AssistsPerGame",7.5
"DET",9006,"cade cunningham",9,"StealsPerGame",0.9
"DET",9006,"cade cunningham",9,"BlocksPerGame",0.4
"LAC",13007,"paul george",13,"PointsPerGame",22.6
"LAC",13007,"paul george",13,"TotalReboundsPerGame",5.2
"LAC",13007,"paul george",13,"AssistsPerGame",3.5
"LAC",13007,"paul george",13,"StealsPerGame",1.5
"LAC",13007,"paul george",13,"BlocksPerGame",0.5
"ORL",22008,"paolo banchero",22,"PointsPerGame",22.6
"ORL",22008,"paolo banchero",22,"TotalReboundsPerGame",6.9
"ORL",22008,"paolo banchero",22,"AssistsPerGame",5.4
"ORL",22008,"paolo banchero",22,"StealsPerGame",0.9
"ORL",22008,"paolo banchero",22,"BlocksPerGame",0.6
"POR",25015,"anfernee simons",25,"PointsPerGame",22.6
"POR",25015,"anfernee simons",25,"TotalReboundsPerGame",3.6
"POR",25015,"anfernee simons",25,"AssistsPerGame",5.5
"POR",25015,"anfernee simons",25,"StealsPerGame",0.5
"POR",25015,"anfernee simons",25,"BlocksPerGame",0.1
"ATL",1006,"dejounte murray",1,"PointsPerGame",22.5
"ATL",1006,"dejounte murray",1,"TotalReboundsPerGame",5.3
"ATL",1006,"dejounte murray",1,"AssistsPerGame",6.4
"ATL",1006,"dejounte murray",1,"StealsPerGame",1.4
"ATL",1006,"dejounte murray",1,"BlocksPerGame",0.3
"BRK",3003,"cam thomas",3,"PointsPerGame",22.5
"BRK",3003,"cam thomas",3,"TotalReboundsPerGame",3.2
"BRK",3003,"cam thomas",3,"AssistsPerGame",2.9
"BRK",3003,"cam thomas",3,"StealsPerGame",0.7
"BRK",3003,"cam thomas",3,"BlocksPerGame",0.2
"MEM",15004,"jaren jackson jr.",15,"PointsPerGame",22.5
"MEM",15004,"jaren jackson jr.",15,"TotalReboundsPerGame",5.5
"MEM",15004,"jaren jackson jr.",15,"AssistsPerGame",2.3
"MEM",15004,"jaren jackson jr.",15,"StealsPerGame",1.2
"MEM",15004,"jaren jackson jr.",15,"BlocksPerGame",1.6
"TOR",12004,"pascal siakam",28,"PointsPerGame",22.2
"TOR",12004,"pascal siakam",28,"TotalReboundsPerGame",6.3
"TOR",12004,"pascal siakam",28,"AssistsPerGame",4.9
"TOR",12004,"pascal siakam",28,"StealsPerGame",0.8
"TOR",12004,"pascal siakam",28,"BlocksPerGame",0.3
"WAS",30008,"kyle kuzma",30,"PointsPerGame",22.2
"WAS",30008,"kyle kuzma",30,"TotalReboundsPerGame",6.6
"WAS",30008,"kyle kuzma",30,"AssistsPerGame",4.2
"WAS",30008,"kyle kuzma",30,"StealsPerGame",0.5
"WAS",30008,"kyle kuzma",30,"BlocksPerGame",0.7
"MIN",18009,"karl-anthony towns",18,"PointsPerGame",21.8
"MIN",18009,"karl-anthony towns",18,"TotalReboundsPerGame",8.3
"MIN",18009,"karl-anthony towns",18,"AssistsPerGame",3
"MIN",18009,"karl-anthony towns",18,"StealsPerGame",0.7
"MIN",18009,"karl-anthony towns",18,"BlocksPerGame",0.7
"TOR",28002,"rj barrett",28,"PointsPerGame",21.8
"TOR",28002,"rj barrett",28,"TotalReboundsPerGame",6.4
"TOR",28002,"rj barrett",28,"AssistsPerGame",4.1
"TOR",28002,"rj barrett",28,"StealsPerGame",0.6
"TOR",28002,"rj barrett",28,"BlocksPerGame",0.4
"SAS",27001,"victor wembanyama",27,"PointsPerGame",21.4
"SAS",27001,"victor wembanyama",27,"TotalReboundsPerGame",10.6
"SAS",27001,"victor wembanyama",27,"AssistsPerGame",3.9
"SAS",27001,"victor wembanyama",27,"StealsPerGame",1.2
"SAS",27001,"victor wembanyama",27,"BlocksPerGame",3.6
"DEN",8001,"jamal murray",8,"PointsPerGame",21.2
"DEN",8001,"jamal murray",8,"TotalReboundsPerGame",4.1
"DEN",8001,"jamal murray",8,"AssistsPerGame",6.5
"DEN",8001,"jamal murray",8,"StealsPerGame",1
"DEN",8001,"jamal murray",8,"BlocksPerGame",0.7
"HOU",11005,"alperen sengun",11,"PointsPerGame",21.1
"HOU",11005,"alperen sengun",11,"TotalReboundsPerGame",9.3
"HOU",11005,"alperen sengun",11,"AssistsPerGame",5
"HOU",11005,"alperen sengun",11,"StealsPerGame",1.2
"HOU",11005,"alperen sengun",11,"BlocksPerGame",0.7
"CHA",4006,"miles bridges",4,"PointsPerGame",21
"CHA",4006,"miles bridges",4,"TotalReboundsPerGame",7.3
"CHA",4006,"miles bridges",4,"AssistsPerGame",3.3
"CHA",4006,"miles bridges",4,"StealsPerGame",0.9
"CHA",4006,"miles bridges",4,"BlocksPerGame",0.5
"POR",25014,"jerami grant",25,"PointsPerGame",21
"POR",25014,"jerami grant",25,"TotalReboundsPerGame",3.5
"POR",25014,"jerami grant",25,"AssistsPerGame",2.8
"POR",25014,"jerami grant",25,"StealsPerGame",0.8
"POR",25014,"jerami grant",25,"BlocksPerGame",0.6
"MIA",16012,"tyler herro",16,"PointsPerGame",20.8
"MIA",16012,"tyler herro",16,"TotalReboundsPerGame",5.3
"MIA",16012,"tyler herro",16,"AssistsPerGame",4.5
"MIA",16012,"tyler herro",16,"StealsPerGame",0.7
"MIA",16012,"tyler herro",16,"BlocksPerGame",0.1
"MIA",16008,"jimmy butler",16,"PointsPerGame",20.8
"MIA",16008,"jimmy butler",16,"TotalReboundsPerGame",5.3
"MIA",16008,"jimmy butler",16,"AssistsPerGame",5
"MIA",16008,"jimmy butler",16,"StealsPerGame",1.3
"MIA",16008,"jimmy butler",16,"BlocksPerGame",0.3
"NOP",19008,"brandon ingram",19,"PointsPerGame",20.8
"NOP",19008,"brandon ingram",19,"TotalReboundsPerGame",5.1
"NOP",19008,"brandon ingram",19,"AssistsPerGame",5.7
"NOP",19008,"brandon ingram",19,"StealsPerGame",0.8
"NOP",19008,"brandon ingram",19,"BlocksPerGame",0.6
"BOS",2003,"kristaps porziņģis",2,"PointsPerGame",20.1
"BOS",2003,"kristaps porziņģis",2,"TotalReboundsPerGame",7.2
"BOS",2003,"kristaps porziņģis",2,"AssistsPerGame",2
"BOS",2003,"kristaps porziņģis",2,"StealsPerGame",0.7
"BOS",2003,"kristaps porziņģis",2,"BlocksPerGame",1.9
"IND",12009,"tyrese haliburton",12,"PointsPerGame",20.1
"IND",12009,"tyrese haliburton",12,"TotalReboundsPerGame",3.9
"IND",12009,"tyrese haliburton",12,"AssistsPerGame",10.9
"IND",12009,"tyrese haliburton",12,"StealsPerGame",1.2
"IND",12009,"tyrese haliburton",12,"BlocksPerGame",0.7
"NOP",19006,"cj mccollum",19,"PointsPerGame",20
"NOP",19006,"cj mccollum",19,"TotalReboundsPerGame",4.3
"NOP",19006,"cj mccollum",19,"AssistsPerGame",4.6
"NOP",19006,"cj mccollum",19,"StealsPerGame",0.9
"NOP",19006,"cj mccollum",19,"BlocksPerGame",0.6
"TOR",28006,"scottie barnes",28,"PointsPerGame",19.9
"TOR",28006,"scottie barnes",28,"TotalReboundsPerGame",8.2
"TOR",28006,"scottie barnes",28,"AssistsPerGame",6.1
"TOR",28006,"scottie barnes",28,"StealsPerGame",1.3
"TOR",28006,"scottie barnes",28,"BlocksPerGame",1.5
"ORL",22004,"franz wagner",22,"PointsPerGame",19.7
"ORL",22004,"franz wagner",22,"TotalReboundsPerGame",5.3
"ORL",22004,"franz wagner",22,"AssistsPerGame",3.7
"ORL",22004,"franz wagner",22,"StealsPerGame",1.1
"ORL",22004,"franz wagner",22,"BlocksPerGame",0.4
"BRK",3004,"mikal bridges",3,"PointsPerGame",19.6
"BRK",3004,"mikal bridges",3,"TotalReboundsPerGame",4.5
"BRK",3004,"mikal bridges",3,"AssistsPerGame",3.6
"BRK",3004,"mikal bridges",3,"StealsPerGame",1
"BRK",3004,"mikal bridges",3,"BlocksPerGame",0.4
"HOU",11006,"jalen green",11,"PointsPerGame",19.6
"HOU",11006,"jalen green",11,"TotalReboundsPerGame",5.2
"HOU",11006,"jalen green",11,"AssistsPerGame",3.5
"HOU",11006,"jalen green",11,"StealsPerGame",0.8
"HOU",11006,"jalen green",11,"BlocksPerGame",0.3
"CHI",5012,"zach lavine",5,"PointsPerGame",19.5
"CHI",5012,"zach lavine",5,"TotalReboundsPerGame",5.2
"CHI",5012,"zach lavine",5,"AssistsPerGame",3.9
"CHI",5012,"zach lavine",5,"StealsPerGame",0.8
"CHI",5012,"zach lavine",5,"BlocksPerGame",0.3
"SAS",27009,"devin vassell",27,"PointsPerGame",19.5
"SAS",27009,"devin vassell",27,"TotalReboundsPerGame",3.8
"SAS",27009,"devin vassell",27,"AssistsPerGame",4.1
"SAS",27009,"devin vassell",27,"StealsPerGame",1.1
"SAS",27009,"devin vassell",27,"BlocksPerGame",0.3
"SAC",26005,"domantas sabonis",26,"PointsPerGame",19.4
"SAC",26005,"domantas sabonis",26,"TotalReboundsPerGame",13.7
"SAC",26005,"domantas sabonis",26,"AssistsPerGame",8.2
"SAC",26005,"domantas sabonis",26,"StealsPerGame",0.9
"SAC",26005,"domantas sabonis",26,"BlocksPerGame",0.6
"MIA",16004,"bam adebayo",16,"PointsPerGame",19.3
"MIA",16004,"bam adebayo",16,"TotalReboundsPerGame",10.4
"MIA",16004,"bam adebayo",16,"AssistsPerGame",3.9
"MIA",16004,"bam adebayo",16,"StealsPerGame",1.1
"MIA",16004,"bam adebayo",16,"BlocksPerGame",0.9
"CHI",5006,"coby white",5,"PointsPerGame",19.1
"CHI",5006,"coby white",5,"TotalReboundsPerGame",4.5
"CHI",5006,"coby white",5,"AssistsPerGame",5.1
"CHI",5006,"coby white",5,"StealsPerGame",0.7
"CHI",5006,"coby white",5,"BlocksPerGame",0.2
"OKC",21010,"jalen williams",21,"PointsPerGame",19.1
"OKC",21010,"jalen williams",21,"TotalReboundsPerGame",4
"OKC",21010,"jalen williams",21,"AssistsPerGame",4.5
"OKC",21010,"jalen williams",21,"StealsPerGame",1.1
"OKC",21010,"jalen williams",21,"BlocksPerGame",0.6
"UTA",29004,"collin sexton",29,"PointsPerGame",18.7
"UTA",29004,"collin sexton",29,"TotalReboundsPerGame",2.6
"UTA",29004,"collin sexton",29,"AssistsPerGame",4.9
"UTA",29004,"collin sexton",29,"StealsPerGame",0.8
"UTA",29004,"collin sexton",29,"BlocksPerGame",0.2
"TOR",28011,"immanuel quickley",28,"PointsPerGame",18.6
"TOR",28011,"immanuel quickley",28,"TotalReboundsPerGame",4.8
"TOR",28011,"immanuel quickley",28,"AssistsPerGame",6.8
"TOR",28011,"immanuel quickley",28,"StealsPerGame",0.9
"TOR",28011,"immanuel quickley",28,"BlocksPerGame",0.2
"PHO",24011,"bradley beal",24,"PointsPerGame",18.2
"PHO",24011,"bradley beal",24,"TotalReboundsPerGame",4.4
"PHO",24011,"bradley beal",24,"AssistsPerGame",5
"PHO",24011,"bradley beal",24,"StealsPerGame",1
"PHO",24011,"bradley beal",24,"BlocksPerGame",0.5
"CHI",5001,"nikola vučević",5,"PointsPerGame",18
"CHI",5001,"nikola vučević",5,"TotalReboundsPerGame",10.5
"CHI",5001,"nikola vučević",5,"AssistsPerGame",3.3
"CHI",5001,"nikola vučević",5,"StealsPerGame",0.7
"CHI",5001,"nikola vučević",5,"BlocksPerGame",0.8
"CLE",6008,"darius garland",6,"PointsPerGame",18
"CLE",6008,"darius garland",6,"TotalReboundsPerGame",2.7
"CLE",6008,"darius garland",6,"AssistsPerGame",6.5
"CLE",6008,"darius garland",6,"StealsPerGame",1.3
"CLE",6008,"darius garland",6,"BlocksPerGame",0.1
"LAL",14005,"d'angelo russell",14,"PointsPerGame",18
"LAL",14005,"d'angelo russell",14,"TotalReboundsPerGame",3.1
"LAL",14005,"d'angelo russell",14,"AssistsPerGame",6.3
"LAL",14005,"d'angelo russell",14,"StealsPerGame",0.9
"LAL",14005,"d'angelo russell",14,"BlocksPerGame",0.5
"GSW",10006,"klay thompson",10,"PointsPerGame",17.9
"GSW",10006,"klay thompson",10,"TotalReboundsPerGame",3.3
"GSW",10006,"klay thompson",10,"AssistsPerGame",2.3
"GSW",10006,"klay thompson",10,"StealsPerGame",0.6
"GSW",10006,"klay thompson",10,"BlocksPerGame",0.5
"HOU",11010,"fred vanvleet",11,"PointsPerGame",17.4
"HOU",11010,"fred vanvleet",11,"TotalReboundsPerGame",3.8
"HOU",11010,"fred vanvleet",11,"AssistsPerGame",8.1
"HOU",11010,"fred vanvleet",11,"StealsPerGame",1.4
"HOU",11010,"fred vanvleet",11,"BlocksPerGame",0.8
"WAS",30006,"jordan poole",30,"PointsPerGame",17.4
"WAS",30006,"jordan poole",30,"TotalReboundsPerGame",2.7
"WAS",30006,"jordan poole",30,"AssistsPerGame",4.4
"WAS",30006,"jordan poole",30,"StealsPerGame",1.1
"WAS",30006,"jordan poole",30,"BlocksPerGame",0.3
"CHA",4005,"brandon miller",4,"PointsPerGame",17.3
"CHA",4005,"brandon miller",4,"TotalReboundsPerGame",4.3
"CHA",4005,"brandon miller",4,"AssistsPerGame",2.4
"CHA",4005,"brandon miller",4,"StealsPerGame",0.9
"CHA",4005,"brandon miller",4,"BlocksPerGame",0.6
"PHI",23006,"tobias harris",23,"PointsPerGame",17.2
"PHI",23006,"tobias harris",23,"TotalReboundsPerGame",6.5
"PHI",23006,"tobias harris",23,"AssistsPerGame",3.1
"PHI",23006,"tobias harris",23,"StealsPerGame",1
"PHI",23006,"tobias harris",23,"BlocksPerGame",0.7
"IND",12006,"myles turner",12,"PointsPerGame",17.1
"IND",12006,"myles turner",12,"TotalReboundsPerGame",6.9
"IND",12006,"myles turner",12,"AssistsPerGame",1.3
"IND",12006,"myles turner",12,"StealsPerGame",0.5
"IND",12006,"myles turner",12,"BlocksPerGame",1.9
"UTA",29010,"jordan clarkson",29,"PointsPerGame",17.1
"UTA",29010,"jordan clarkson",29,"TotalReboundsPerGame",3.4
"UTA",29010,"jordan clarkson",29,"AssistsPerGame",5
"UTA",29010,"jordan clarkson",29,"StealsPerGame",0.6
"UTA",29010,"jordan clarkson",29,"BlocksPerGame",0.1
"ATL",1004,"bogdan bogdanović",1,"PointsPerGame",16.9
"ATL",1004,"bogdan bogdanović",1,"TotalReboundsPerGame",3.4
"ATL",1004,"bogdan bogdanović",1,"AssistsPerGame",3.1
"ATL",1004,"bogdan bogdanović",1,"StealsPerGame",1.2
"ATL",1004,"bogdan bogdanović",1,"BlocksPerGame",0.3
"DEN",8006,"michael porter jr.",8,"PointsPerGame",16.7
"DEN",8006,"michael porter jr.",8,"TotalReboundsPerGame",7
"DEN",8006,"michael porter jr.",8,"AssistsPerGame",1.5
"DEN",8006,"michael porter jr.",8,"StealsPerGame",0.5
"DEN",8006,"michael porter jr.",8,"BlocksPerGame",0.7
"POR",25004,"dalano banton",25,"PointsPerGame",16.7
"POR",25004,"dalano banton",25,"TotalReboundsPerGame",4.8
"POR",25004,"dalano banton",25,"AssistsPerGame",3.6
"POR",25004,"dalano banton",25,"StealsPerGame",0.9
"POR",25004,"dalano banton",25,"BlocksPerGame",0.6
"POR",25002,"deandre ayton",25,"PointsPerGame",16.7
"POR",25002,"deandre ayton",25,"TotalReboundsPerGame",11.1
"POR",25002,"deandre ayton",25,"AssistsPerGame",1.6
"POR",25002,"deandre ayton",25,"StealsPerGame",1
"POR",25002,"deandre ayton",25,"BlocksPerGame",0.8
"LAC",13008,"james harden",13,"PointsPerGame",16.6
"LAC",13008,"james harden",13,"TotalReboundsPerGame",5.1
"LAC",13008,"james harden",13,"AssistsPerGame",8.5
"LAC",13008,"james harden",13,"StealsPerGame",1.1
"LAC",13008,"james harden",13,"BlocksPerGame",0.8
"CLE",6003,"jarrett allen",6,"PointsPerGame",16.5
"CLE",6003,"jarrett allen",6,"TotalReboundsPerGame",10.5
"CLE",6003,"jarrett allen",6,"AssistsPerGame",2.7
"CLE",6003,"jarrett allen",6,"StealsPerGame",0.7
"CLE",6003,"jarrett allen",6,"BlocksPerGame",1.1
"OKC",21007,"chet holmgren",21,"PointsPerGame",16.5
"OKC",21007,"chet holmgren",21,"TotalReboundsPerGame",7.9
"OKC",21007,"chet holmgren",21,"AssistsPerGame",2.4
"OKC",21007,"chet holmgren",21,"StealsPerGame",0.6
"OKC",21007,"chet holmgren",21,"BlocksPerGame",2.3
"MIA",16015,"terry rozier",16,"PointsPerGame",16.4
"MIA",16015,"terry rozier",16,"TotalReboundsPerGame",4.2
"MIA",16015,"terry rozier",16,"AssistsPerGame",4.6
"MIA",16015,"terry rozier",16,"StealsPerGame",1
"MIA",16015,"terry rozier",16,"BlocksPerGame",0.3
"GSW",10003,"jonathan kuminga",10,"PointsPerGame",16.1
"GSW",10003,"jonathan kuminga",10,"TotalReboundsPerGame",4.8
"GSW",10003,"jonathan kuminga",10,"AssistsPerGame",2.2
"GSW",10003,"jonathan kuminga",10,"StealsPerGame",0.7
"GSW",10003,"jonathan kuminga",10,"BlocksPerGame",0.5
"ATL",1007,"jalen johnson",1,"PointsPerGame",16
"ATL",1007,"jalen johnson",1,"TotalReboundsPerGame",8.7
"ATL",1007,"jalen johnson",1,"AssistsPerGame",3.6
"ATL",1007,"jalen johnson",1,"StealsPerGame",1.2
"ATL",1007,"jalen johnson",1,"BlocksPerGame",0.8
"LAL",14002,"austin reaves",14,"PointsPerGame",15.9
"LAL",14002,"austin reaves",14,"TotalReboundsPerGame",4.3
"LAL",14002,"austin reaves",14,"AssistsPerGame",5.5
"LAL",14002,"austin reaves",14,"StealsPerGame",0.8
"LAL",14002,"austin reaves",14,"BlocksPerGame",0.3
"POR",25003,"shaedon sharpe",25,"PointsPerGame",15.9
"POR",25003,"shaedon sharpe",25,"TotalReboundsPerGame",5
"POR",25003,"shaedon sharpe",25,"AssistsPerGame",2.9
"POR",25003,"shaedon sharpe",25,"StealsPerGame",0.9
"POR",25003,"shaedon sharpe",25,"BlocksPerGame",0.4
"CLE",6012,"evan mobley",6,"PointsPerGame",15.7
"CLE",6012,"evan mobley",6,"TotalReboundsPerGame",9.4
"CLE",6012,"evan mobley",6,"AssistsPerGame",3.2
"CLE",6012,"evan mobley",6,"StealsPerGame",0.9
"CLE",6012,"evan mobley",6,"BlocksPerGame",1.4
"POR",25013,"malcolm brogdon",25,"PointsPerGame",15.7
"POR",25013,"malcolm brogdon",25,"TotalReboundsPerGame",3.8
"POR",25013,"malcolm brogdon",25,"AssistsPerGame",5.5
"POR",25013,"malcolm brogdon",25,"StealsPerGame",0.7
"POR",25013,"malcolm brogdon",25,"BlocksPerGame",0.2
"SAS",27011,"keldon johnson",27,"PointsPerGame",15.7
"SAS",27011,"keldon johnson",27,"TotalReboundsPerGame",5.5
"SAS",27011,"keldon johnson",27,"AssistsPerGame",2.8
"SAS",27011,"keldon johnson",27,"StealsPerGame",0.7
"SAS",27011,"keldon johnson",27,"BlocksPerGame",0.3
