"Team","Team_Index","Player","FirstName","LastName","Age","GamesPlayed","GamesStarted","MinutesPlayed","FieldGoalsPerGame","FieldGoalAttemptsPerGame","FieldGoalPercentPerGame","ThreePointFieldGoalsPerGame","ThreePointFieldGoalAttemptsPerGame","ThreePointFieldGoalPercentPerGame","TwoPointFieldGoalsPerGame","TwoPointFieldGoalAttemptsPerGame","TwoPointFieldGoalPercentPerGame","EffectiveFieldGoalPercent","FreeThrowsPerGame","FreeThrowAttemptsPerGame","FreeThrowPercentPerGame","OffensiveReboundsPerGame","DefensiveReboundsPerGame","TotalReboundsPerGame","AssistsPerGame","StealsPerGame","BlocksPerGame","TurnoversPerGame","PersonalFoulsPerGame","PointsPerGame","PER","Position","Player_ID"
"MIN",18,"nickeil alexander-walker","nickeil","alexander-walker",25,82,20,23.4,2.9,6.6,0.439,1.6,4.1,0.391,1.3,2.5,0.517,0.56,0.6,0.8,0.8,0.4,1.6,2,2.5,0.8,0.5,0.9,1.7,8,0.109756097560976,"sg",18001
"MIN",18,"jordan mclaughlin","jordan","mclaughlin",27,56,0,11.2,1.3,2.6,0.483,0.8,1.6,0.472,0.5,1,0.5,0.628,0.2,0.3,0.722,0.3,1,1.3,2,0.6,0.1,0.3,0.6,3.5,0.103571428571429,"pg",18006
"MIN",18,"daishen nix","daishen","nix",21,15,0,3.3,0.6,1.6,0.375,0.4,1.1,0.353,0.2,0.5,0.429,0.5,0.2,0.4,0.5,0.1,0.1,0.2,0.4,0.3,0,0.3,0.1,1.8,0.08,"pg",18016
"MIN",18,"josh minott","josh","minott",21,32,0,2.8,0.5,1.1,0.472,0.1,0.3,0.4,0.4,0.8,0.5,0.528,0.4,0.4,0.857,0.1,0.4,0.5,0.3,0.2,0.2,0.1,0.3,1.6,0.065625,"sf",18015
"MIN",18,"wendell moore jr.","wendell","moore",22,25,0,3,0.4,0.7,0.5,0,0.2,0,0.4,0.5,0.75,0.5,0,0,0,0,0.5,0.5,0.2,0.2,0,0.2,0.2,0.7,0.044,"sg",18010
"MIN",18,"justin jackson","justin","jackson",28,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pf",18021
"NOP",19,"izaiah brockington","izaiah","brockington",24,1,0,3,2,5,0.4,0,1,0,2,4,0.5,0.4,0,0,0,1,1,2,0,0,0,0,0,4,3,"pg",19021
"NOP",19,"dereon seabron","dereon","seabron",23,6,0,9.2,0.7,2.2,0.308,0.2,0.3,0.5,0.5,1.8,0.273,0.346,0.8,1,0.833,0.2,1,1.2,0.8,0.3,0.2,0,0.7,2.3,0.516666666666667,"sg",19013
"NOP",19,"zion williamson","zion","williamson",23,70,70,31.5,8.9,15.6,0.57,0.1,0.3,0.333,8.8,15.4,0.574,0.573,5,7.1,0.702,1.7,4.1,5.8,5,1.1,0.7,2.8,2.3,22.9,0.341428571428572,"pf",19004
"NOP",19,"brandon ingram","brandon","ingram",26,64,64,32.9,7.8,15.9,0.492,1.3,3.8,0.355,6.5,12.1,0.534,0.534,3.8,4.8,0.801,0.7,4.4,5.1,5.7,0.8,0.6,2.5,2.3,20.8,0.334375,"sf",19008
"NOP",19,"cj mccollum","cj","mccollum",32,66,66,32.7,7.3,16,0.459,3.6,8.4,0.429,3.7,7.5,0.492,0.572,1.7,2.1,0.827,0.6,3.7,4.3,4.6,0.9,0.6,1.7,1.9,20,0.296969696969697,"pg",19006
"NOP",19,"trey murphy iii","trey","murphy",23,57,23,29.6,4.8,10.9,0.443,3,7.8,0.38,1.9,3.1,0.602,0.579,2.2,2.6,0.815,0.7,4.2,4.9,2.2,0.9,0.5,0.6,1.2,14.8,0.28421052631579,"sf",19011
"NOP",19,"jonas valančiūnas","jonas","valančiūnas",31,82,82,23.5,4.9,8.8,0.559,0.5,1.5,0.308,4.5,7.3,0.609,0.585,2,2.5,0.785,2.3,6.5,8.8,2.1,0.4,0.8,1.4,2.7,12.2,0.225609756097561,"c",19002
"NOP",19,"herbert jones","herbert","jones",25,76,76,30.5,3.9,7.7,0.498,1.5,3.6,0.418,2.4,4.1,0.568,0.595,1.8,2.1,0.867,1,2.6,3.6,2.6,1.4,0.8,1.2,2.9,11,0.185526315789474,"sf",19003
"NOP",19,"larry nance jr.","larry","nance",31,61,0,19.9,2.3,4,0.573,0.4,1.1,0.415,1.8,2.9,0.631,0.629,0.8,1,0.77,1.5,3.5,5,1.9,1,0.3,0.8,1.6,5.7,0.183606557377049,"c",19010
"NOP",19,"matt ryan","matt","ryan",26,28,1,13.9,1.8,4,0.434,1.5,3.3,0.451,0.3,0.8,0.364,0.615,0.5,0.5,0.929,0.2,1.2,1.4,0.6,0.2,0,0.7,1.1,5.4,0.167857142857143,"sf",19015
"NOP",19,"dyson daniels","dyson","daniels",20,61,16,22.3,2.3,5.1,0.447,0.7,2.2,0.311,1.6,2.9,0.551,0.514,0.6,0.9,0.642,1,2.9,3.9,2.7,1.4,0.4,1,1.7,5.8,0.165573770491803,"pg",19001
"NOP",19,"jose alvarado","jose","alvarado",25,56,0,18.4,2.5,6.2,0.412,1.4,3.7,0.377,1.1,2.5,0.464,0.525,0.6,0.9,0.673,0.4,1.8,2.3,2.1,1.1,0.3,0.7,1.6,7.1,0.146428571428571,"pg",19012
"NOP",19,"naji marshall","naji","marshall",26,66,1,19,2.6,5.6,0.463,0.9,2.3,0.387,1.7,3.3,0.516,0.542,1,1.3,0.791,0.8,2.8,3.6,1.9,0.7,0.2,1,1.4,7.1,0.139393939393939,"sf",19007
"NOP",19,"jeremiah robinson-earl","jeremiah","robinson-earl",23,39,1,8.6,1.2,2.4,0.474,0.3,1,0.333,0.8,1.4,0.571,0.542,0.3,0.4,0.75,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,0.102564102564103,"pf",19014
"NOP",19,"e.j. liddell","e.j.","liddell",23,8,0,2.9,0.1,0.8,0.167,0,0.6,0,0.1,0.1,1,0.167,0.3,0.3,1,0,0.6,0.6,0.1,0.3,0.3,0.3,0.3,0.5,0.1,"pf",19016
"NOP",19,"jordan hawkins","jordan","hawkins",21,67,10,17.3,2.6,6.8,0.382,1.6,4.4,0.366,1,2.4,0.411,0.501,1,1.2,0.838,0.4,1.8,2.2,1,0.3,0.1,0.6,1.1,7.8,0.0955223880597015,"sg",19005
"NOP",19,"cody zeller","cody","zeller",31,43,0,7.4,0.6,1.4,0.419,0,0.1,0.333,0.6,1.4,0.424,0.427,0.5,0.9,0.605,1.1,1.5,2.6,0.9,0.2,0.1,0.4,1,1.8,0.0930232558139535,"c",19009
"NOP",19,"jalen crutcher","jalen","crutcher",24,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"pg",19022
"NOP",19,"kaiser gates","kaiser","gates",27,1,0,7,0,4,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3,"sf",19023
"NYK",20,"evan fournier","evan","fournier",31,3,0,13,1.3,6.7,0.2,0.7,5,0.133,0.7,1.7,0.4,0.25,0.7,0.7,1,0,1.3,1.3,1,1.3,0,0.3,1.3,4,0.633333333333333,"sg",9001
"NYK",20,"julius randle","julius","randle",29,46,46,35.4,8.6,18.2,0.472,1.7,5.3,0.311,6.9,12.9,0.539,0.518,5.1,6.6,0.781,2.2,7,9.2,5,0.5,0.3,3.5,2.7,24,0.530434782608696,"pf",20012
"NYK",20,"shake milton","shake","milton",27,6,0,4.5,0.7,1.5,0.444,0.2,0.3,0.5,0.5,1.2,0.429,0.5,0.3,0.3,1,0,1,1,0.7,0.2,0,0,1.2,1.8,0.483333333333333,"sg",20018
"NYK",20,"mitchell robinson","mitchell","robinson",25,31,21,24.8,2.4,4.1,0.575,0,0,0,2.4,4.1,0.575,0.575,0.9,2.1,0.409,4.6,3.9,8.5,0.6,1.2,1.1,0.8,1.8,5.6,0.429032258064516,"c",20014
"NYK",20,"dylan windler","dylan","windler",27,3,0,2.3,0.3,0.7,0.5,0.3,0.7,0.5,0,0,0,0.75,0,0,0,0,0.3,0.3,0.3,0,0,0,0.3,1,0.4,"sf",1017
"NYK",20,"jalen brunson","jalen","brunson",27,77,77,35.4,10.3,21.4,0.479,2.7,6.8,0.401,7.5,14.6,0.516,0.543,5.5,6.5,0.847,0.6,3.1,3.6,6.7,0.9,0.2,2.4,1.9,28.7,0.332467532467532,"pg",20008
"NYK",20,"bojan bogdanović","bojan","bogdanović",34,29,0,19.2,3.8,8.8,0.43,1.6,4.4,0.37,2.2,4.4,0.488,0.521,1.2,1.6,0.8,0.3,1.7,2,0.9,0.2,0,1.3,1.3,10.4,0.23448275862069,"sf",20001
"NYK",20,"jacob toppin","jacob","toppin",23,9,0,4.2,0.6,1,0.556,0.1,0.4,0.25,0.4,0.6,0.8,0.611,0.2,0.2,1,0.3,0.4,0.8,0.3,0,0.1,0.1,0.3,1.4,0.233333333333333,"sf",20011
"NYK",20,"isaiah hartenstein","isaiah","hartenstein",25,75,49,25.3,3.1,4.9,0.644,0,0,0.333,3.1,4.8,0.646,0.645,1.5,2.1,0.707,3.3,5.1,8.3,2.5,1.2,1.1,1.2,2.8,7.8,0.230666666666667,"c",20009
"NYK",20,"josh hart","josh","hart",28,81,42,33.4,3.6,8.4,0.434,1,3.2,0.31,2.7,5.2,0.511,0.493,1.1,1.4,0.791,1.6,6.8,8.3,4.1,0.9,0.3,1.5,2.1,9.4,0.202469135802469,"sf",20007
"NYK",20,"donte divincenzo","donte","divincenzo",27,81,63,29.1,5.5,12.4,0.443,3.5,8.7,0.401,2,3.7,0.542,0.584,1.1,1.4,0.754,0.8,2.9,3.7,2.7,1.3,0.4,1.4,2,15.5,0.185185185185185,"sg",20006
"NYK",20,"taj gibson","taj","gibson",38,16,1,10.3,0.4,1.4,0.304,0,0.4,0,0.4,1.1,0.412,0.304,0.1,0.1,1,0.6,1.1,1.8,0.6,0.1,0.4,0.3,1.8,1,0.1625,"pf",9017
"NYK",20,"alec burks","alec","burks",32,23,1,13.5,2.2,7.1,0.307,1.1,3.6,0.301,1.1,3.5,0.313,0.383,1,1.4,0.727,0.3,1.4,1.7,0.9,0.3,0,0.7,0.5,6.5,0.147826086956522,"sg",20016
"NYK",20,"quentin grimes","quentin","grimes",23,45,18,20.2,2.5,6.4,0.395,1.7,4.7,0.363,0.8,1.6,0.486,0.53,0.5,0.8,0.706,0.3,1.6,2,1.2,0.7,0.1,0.5,1.5,7.3,0.146666666666667,"sg",9014
"NYK",20,"jericho sims","jericho","sims",25,45,11,13,0.8,1.2,0.691,0,0,0,0.8,1.2,0.691,0.691,0.4,0.5,0.667,1.2,2,3.3,0.6,0.2,0.4,0.4,1,2,0.124444444444444,"c",20013
"NYK",20,"miles mcbride","miles","mcbride",23,68,14,19.5,3,6.7,0.452,1.6,3.9,0.41,1.4,2.8,0.511,0.572,0.6,0.7,0.86,0.5,1,1.5,1.7,0.7,0.1,0.4,1.6,8.3,0.119117647058823,"pg",20010
"NYK",20,"daquan jeffries","daquan","jeffries",26,17,0,2.7,0.4,1,0.353,0.1,0.6,0.2,0.2,0.4,0.571,0.412,0,0.1,0,0,0.3,0.3,0.3,0,0.1,0.2,0.1,0.8,0.0352941176470588,"sg",20017
"NYK",20,"ryan arcidiacono","ryan","arcidiacono",29,20,0,2.3,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.1,0,0.1,0.3,0,0.015,"pg",20021
"NYK",20,"charlie brown jr.","charlie","brown",26,8,0,4.6,0.3,1.3,0.2,0.3,0.9,0.286,0,0.4,0,0.3,0,0,0,0.1,0.1,0.3,0,0,0.3,0.3,0.6,0.8,0.0125,"sg",20015
"NYK",20,"dmytro skapintsev","dmytro","skapintsev",25,2,0,1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,"c",20022
"OKC",21,"shai gilgeous-alexander","shai","gilgeous-alexander",25,75,75,34,10.6,19.8,0.535,1.3,3.6,0.353,9.3,16.2,0.576,0.567,7.6,8.7,0.874,0.9,4.7,5.5,6.2,2,0.9,2.2,2.5,30.1,0.429333333333333,"pg",21003
"OKC",21,"tre mann","tre","mann",22,13,0,9.2,1.5,3.1,0.5,0.6,1.5,0.421,0.9,1.6,0.571,0.6,0.1,0.1,1,0.3,1.5,1.8,1.5,0.2,0,0.7,0.2,3.8,0.384615384615385,"pg",4012
"OKC",21,"bismack biyombo","bismack","biyombo",31,10,0,7.3,0.7,1.2,0.583,0,0,0,0.7,1.2,0.583,0.583,0.4,0.8,0.5,0.5,1.3,1.8,0.2,0.1,0.3,0.4,0.7,1.8,0.29,"c",21004
"OKC",21,"jalen williams","jalen","williams",22,71,71,31.3,7.5,14,0.54,1.5,3.4,0.427,6.1,10.6,0.576,0.592,2.5,3.1,0.814,0.5,3.5,4,4.5,1.1,0.6,1.7,2.5,19.1,0.288732394366197,"pf",21010
"OKC",21,"olivier sarr","olivier","sarr",24,15,0,6.5,0.7,1.3,0.579,0.1,0.4,0.333,0.6,0.9,0.692,0.632,0.7,1,0.667,0.7,1.7,2.4,0.1,0,0.5,0.2,1.2,2.3,0.28,"c",21006
"OKC",21,"chet holmgren","chet","holmgren",21,82,82,29.4,6.2,11.6,0.53,1.6,4.3,0.37,4.6,7.4,0.623,0.598,2.7,3.4,0.793,1.6,6.3,7.9,2.4,0.6,2.3,1.6,2.4,16.5,0.268292682926829,"c",21007
"OKC",21,"gordon hayward","gordon","hayward",33,26,3,17.2,1.8,4.1,0.453,0.6,1.1,0.517,1.3,3,0.429,0.524,1,1.5,0.692,0.5,2,2.5,1.6,0.5,0,0.6,0.8,5.3,0.25,"sf",21015
"OKC",21,"adam flagler","adam","flagler",24,2,0,7,0.5,3.5,0.143,0.5,3,0.167,0,0.5,0,0.214,0,0,0,0,0,0,2,0,0,0,0,1.5,0.25,"sg",21018
"OKC",21,"dāvis bertāns","dāvis","bertāns",31,15,0,6.1,0.7,1.7,0.385,0.7,1.6,0.417,0,0.1,0,0.577,0.9,1,0.933,0.1,0.5,0.7,0.6,0.2,0.2,0.1,0.7,2.9,0.226666666666667,"pf",4002
"OKC",21,"josh giddey","josh","giddey",21,80,80,25.1,5,10.6,0.475,1,3,0.337,4,7.6,0.53,0.523,1.3,1.6,0.806,1.4,5,6.4,4.8,0.6,0.6,2.1,1.4,12.3,0.20875,"sg",21001
"OKC",21,"luguentz dort","luguentz","dort",24,79,79,28.4,3.6,8.3,0.438,2,5,0.394,1.7,3.3,0.506,0.557,1.6,2,0.826,0.9,2.7,3.6,1.4,0.9,0.6,0.9,2.9,10.9,0.144303797468354,"sf",21002
"OKC",21,"vasilije micić","vasilije","micić",30,30,0,12,1.2,3,0.407,0.4,1.5,0.244,0.9,1.5,0.565,0.467,0.5,0.6,0.737,0,0.8,0.8,2.5,0.3,0.1,1,0.7,3.3,0.136666666666667,"pg",4003
"OKC",21,"keyontae johnson","keyontae","johnson",23,9,0,7.3,0.6,1.8,0.313,0.1,0.3,0.333,0.4,1.4,0.308,0.344,0,0,0,0.4,0.7,1.1,0.4,0.1,0,0.4,0.6,1.2,0.133333333333333,"sf",21017
"OKC",21,"ousmane dieng","ousmane","dieng",20,33,0,11.1,1.5,3.5,0.422,0.6,2.1,0.3,0.8,1.4,0.609,0.513,0.4,0.5,0.875,0.3,1.2,1.5,1.1,0.2,0.2,0.6,0.7,4,0.13030303030303,"pf",21005
"OKC",21,"aleksej pokusevski","aleksej","pokusevski",22,10,0,6,0.4,1.6,0.25,0.2,1.1,0.182,0.2,0.5,0.4,0.313,0.2,0.4,0.5,0.2,0.8,1,0.5,0.1,0.1,0.3,0.5,1.2,0.12,"pf",4004
"OKC",21,"isaiah joe","isaiah","joe",24,78,1,18.5,2.8,6.2,0.458,1.9,4.5,0.416,1,1.7,0.568,0.609,0.6,0.7,0.865,0.4,1.9,2.3,1.3,0.6,0.3,0.6,1.1,8.2,0.11025641025641,"sg",21011
"OKC",21,"aaron wiggins","aaron","wiggins",25,78,4,15.7,2.7,4.8,0.562,0.8,1.6,0.492,1.9,3.2,0.598,0.645,0.7,0.9,0.789,0.8,1.6,2.4,1.1,0.7,0.2,0.7,1.2,6.9,0.106410256410256,"sg",21012
"OKC",21,"jaylin williams","jaylin","williams",21,69,1,13,1.4,3.3,0.417,0.8,2.1,0.368,0.6,1.2,0.5,0.533,0.5,0.6,0.805,0.5,2.9,3.4,1.6,0.4,0.4,0.5,1.4,4,0.105797101449275,"c",21014
"OKC",21,"lindy waters iii","lindy","waters",26,38,0,7.4,1.3,2.7,0.471,1,2.2,0.435,0.3,0.5,0.632,0.649,0.1,0.1,1,0.2,0.9,1.1,0.6,0.1,0.2,0.2,0.6,3.6,0.105263157894737,"sg",21009
"OKC",21,"cason wallace","cason","wallace",20,82,13,20.6,2.6,5.4,0.491,1.2,2.9,0.419,1.5,2.5,0.572,0.602,0.4,0.5,0.784,0.6,1.6,2.3,1.5,0.9,0.5,0.5,1.6,6.8,0.104878048780488,"sg",21008
"OKC",21,"kenrich williams","kenrich","williams",29,69,1,14.9,1.9,4.1,0.468,0.8,2,0.397,1.1,2,0.54,0.568,0.1,0.2,0.5,0.9,2.1,3,1.3,0.6,0.1,0.5,1.5,4.7,0.1,"pf",21013
"ORL",22,"kevon harris","kevon","harris",26,2,0,3,1,1.5,0.667,0,0,0,1,1.5,0.667,0.667,0,0,0,0,1,1,0.5,0,0,0.5,1.5,2,1.25,"sg",22018
"ORL",22,"trevelin queen","trevelin","queen",26,14,0,11.8,1,2.7,0.368,0.2,1.2,0.176,0.8,1.5,0.524,0.408,0.6,0.9,0.75,0.2,1.2,1.4,1.3,0.5,0.4,0.5,1.1,2.9,0.285714285714286,"sg",22014
"ORL",22,"wendell carter jr.","wendell","carter",24,55,48,25.6,4.1,7.7,0.525,1.2,3.1,0.374,2.9,4.6,0.626,0.6,1.7,2.4,0.694,2,4.9,6.9,1.7,0.6,0.5,1.2,2.2,11,0.276363636363636,"c",22009
"ORL",22,"franz wagner","franz","wagner",22,72,72,32.5,7.3,15.2,0.482,1.3,4.6,0.281,6,10.6,0.57,0.525,3.8,4.4,0.85,1,4.3,5.3,3.7,1.1,0.4,1.9,2.3,19.7,0.275,"sf",22004
"ORL",22,"paolo banchero","paolo","banchero",21,80,80,35,8,17.6,0.455,1.5,4.4,0.339,6.5,13.2,0.493,0.497,5.1,7,0.725,1,5.9,6.9,5.4,0.9,0.6,3.1,1.9,22.6,0.2725,"pf",22008
"ORL",22,"markelle fultz","markelle","fultz",25,43,18,21.2,3.6,7.6,0.472,0.1,0.4,0.222,3.5,7.2,0.487,0.479,0.5,0.8,0.697,1.3,1.9,3.2,2.8,1,0.3,1.2,1.5,7.8,0.223255813953488,"pg",22017
"ORL",22,"jonathan isaac","jonathan","isaac",26,58,2,15.8,2.5,4.9,0.51,0.7,1.9,0.375,1.8,3,0.598,0.584,1,1.4,0.72,1.3,3.2,4.5,0.5,0.7,1.2,0.5,1.1,6.8,0.179310344827586,"pf",22015
"ORL",22,"jalen suggs","jalen","suggs",22,75,75,27,4.5,9.5,0.471,2,5.1,0.397,2.4,4.4,0.556,0.578,1.6,2.1,0.756,0.6,2.4,3.1,2.7,1.4,0.6,1.8,2.7,12.6,0.174666666666667,"sg",22010
"ORL",22,"goga bitadze","goga","bitadze",24,62,33,15.4,2,3.4,0.603,0,0.2,0.143,2,3.1,0.636,0.608,0.9,1.4,0.655,1.8,2.9,4.6,1.3,0.5,1.2,0.7,1.7,5,0.161290322580645,"c",22006
"ORL",22,"moritz wagner","moritz","wagner",26,80,1,17.7,4.2,6.9,0.601,0.5,1.4,0.33,3.7,5.5,0.673,0.636,2.1,2.6,0.814,1.5,2.9,4.3,1.2,0.5,0.3,1.2,2,10.9,0.16,"c",22003
"ORL",22,"cole anthony","cole","anthony",23,81,0,22.4,4.1,9.4,0.435,1.1,3.4,0.338,3,6,0.49,0.496,2.2,2.7,0.826,0.8,3,3.8,2.9,0.8,0.5,1.6,2.2,11.6,0.150617283950617,"pg",22007
"ORL",22,"gary harris","gary","harris",29,54,27,24,2.4,5.5,0.441,1.4,3.8,0.371,1,1.7,0.598,0.569,0.6,0.8,0.756,0.4,1.2,1.7,1.6,0.9,0.3,0.6,1.7,6.9,0.138888888888889,"sg",22013
"ORL",22,"joe ingles","joe","ingles",36,68,0,17.2,1.5,3.3,0.436,1,2.4,0.435,0.4,1,0.439,0.59,0.4,0.5,0.824,0.3,1.8,2.1,3,0.6,0.1,1,1.3,4.4,0.107352941176471,"sf",22001
"ORL",22,"anthony black","anthony","black",20,69,33,16.9,1.7,3.6,0.466,0.5,1.4,0.394,1.1,2.2,0.51,0.54,0.7,1.2,0.613,0.5,1.5,2,1.3,0.5,0.3,0.8,1.6,4.6,0.0797101449275362,"pg",22012
"ORL",22,"caleb houstan","caleb","houstan",21,59,13,13.8,1.4,3.5,0.388,1.2,3.3,0.373,0.1,0.2,0.615,0.563,0.4,0.4,0.808,0.5,0.9,1.4,0.5,0.3,0.1,0.3,1,4.3,0.0711864406779661,"sf",22002
"ORL",22,"chuma okeke","chuma","okeke",25,47,8,9.2,0.9,2.4,0.357,0.5,1.7,0.28,0.4,0.6,0.567,0.46,0.1,0.1,0.571,0.4,1.3,1.7,0.4,0.2,0.1,0.3,0.4,2.3,0.0617021276595745,"sf",22011
"ORL",22,"jett howard","jett","howard",20,18,0,3.7,0.6,1.7,0.333,0.4,1.4,0.28,0.2,0.3,0.6,0.45,0.1,0.2,0.5,0.1,0.3,0.4,0.3,0.1,0.1,0.2,0.2,1.6,0.0611111111111111,"sf",22016
"ORL",22,"admiral schofield","admiral","schofield",26,23,0,3.7,0.4,1.1,0.385,0.3,0.7,0.375,0.2,0.4,0.4,0.5,0,0.1,0,0.1,0.6,0.7,0.3,0,0,0.2,0.4,1.1,0.0478260869565217,"pf",22005
"PHI",23,"d.j. wilson","d.j.","wilson",27,2,0,7.5,2,3,0.667,1,1,1,1,2,0.5,0.833,0,0,0,0.5,0.5,1,1,0,1,0,0.5,5,3.5,"pf",23021
"PHI",23,"p.j. tucker","p.j.","tucker",38,3,3,22,0.7,1.7,0.4,0.7,1.7,0.4,0,0,0,0.6,0,0,0,0.3,4.3,4.7,0,1,0.7,0.7,3,2,2.23333333333333,"pf",13018
"PHI",23,"joel embiid","joel","embiid",29,39,39,33.6,11.5,21.8,0.529,1.4,3.6,0.388,10.2,18.3,0.556,0.561,10.2,11.6,0.883,2.4,8.6,11,5.6,1.2,1.7,3.8,2.9,34.7,0.992307692307693,"c",23002
"PHI",23,"jeff dowtin","jeff","dowtin",26,12,0,11.8,1.7,3,0.556,0.8,1.6,0.474,0.9,1.4,0.647,0.681,0.3,0.3,0.75,0.3,1.4,1.7,2.3,0.6,0.1,0.4,0.1,4.3,0.608333333333333,"pg",23014
"PHI",23,"kyle lowry","kyle","lowry",37,23,20,28.4,2.6,5.9,0.444,1.6,3.9,0.404,1,2,0.522,0.578,1.2,1.4,0.848,0.4,2.4,2.8,4.6,0.9,0.3,1.4,2.3,8,0.508695652173913,"pg",23009
"PHI",23,"danny green","danny","green",36,2,0,9,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0.5,0,0.5,"sg",23022
"PHI",23,"buddy hield","buddy","hield",31,32,14,25.8,4.4,10.4,0.426,2.6,6.6,0.389,1.9,3.8,0.492,0.55,0.8,0.8,0.923,0.8,2.3,3.2,3,0.8,0.3,1.3,2.1,12.2,0.38125,"sg",23001
"PHI",23,"tyrese maxey","tyrese","maxey",23,70,70,37.5,9.1,20.3,0.45,3,8.1,0.373,6.1,12.1,0.501,0.524,4.7,5.4,0.868,0.5,3.2,3.7,6.2,1,0.5,1.7,2.2,25.9,0.338571428571429,"pg",23005
"PHI",23,"de'anthony melton","de'anthony","melton",25,38,33,26.9,3.7,9.5,0.386,2,5.6,0.36,1.6,3.8,0.425,0.493,1.7,2.1,0.835,0.7,3,3.7,3,1.6,0.4,1,2.2,11.1,0.331578947368421,"sg",23012
"PHI",23,"robert covington","robert","covington",33,26,3,16.1,1.5,3.4,0.449,0.7,1.8,0.354,0.9,1.6,0.561,0.545,0.8,0.9,0.875,1.1,2.3,3.4,0.7,1.3,0.6,0.4,1.9,4.5,0.311538461538462,"sf",23015
"PHI",23,"cameron payne","cameron","payne",29,31,8,19.4,3.5,8.4,0.413,1.7,4.4,0.382,1.8,4,0.447,0.514,0.7,0.7,0.913,0.5,1.3,1.8,3.1,0.6,0.3,1.1,1.7,9.3,0.293548387096774,"pg",23011
"PHI",23,"tobias harris","tobias","harris",31,70,70,33.8,6.6,13.6,0.487,1.3,3.7,0.353,5.3,9.9,0.537,0.535,2.7,3,0.878,1.1,5.3,6.5,3.1,1,0.7,1.3,1.6,17.2,0.284285714285714,"pf",23006
"PHI",23,"kelly oubre jr.","kelly","oubre",28,68,52,30.2,5.7,12.9,0.441,1.5,4.8,0.311,4.2,8.1,0.517,0.498,2.6,3.4,0.75,1.4,3.6,5,1.5,1.1,0.7,1.3,2.9,15.4,0.211764705882353,"sf",23007
"PHI",23,"patrick beverley","patrick","beverley",35,47,5,19.6,2.2,5.1,0.432,0.7,2.3,0.321,1.5,2.8,0.523,0.504,1.1,1.3,0.81,0.6,2.4,3.1,3.1,0.5,0.4,1,1.8,6.3,0.197872340425532,"pg",17012
"PHI",23,"marcus morris","marcus","morris",34,37,7,17.2,2.4,5.5,0.439,1,2.4,0.4,1.5,3.1,0.47,0.527,0.8,1,0.861,0.5,2.5,2.9,0.7,0.4,0.3,0.5,1.6,6.7,0.194594594594595,"pf",6016
"PHI",23,"nicolas batum","nicolas","batum",35,57,38,25.9,2,4.4,0.456,1.2,3.1,0.399,0.7,1.2,0.6,0.599,0.3,0.4,0.714,1.2,3,4.2,2.2,0.8,0.6,0.7,1.8,5.5,0.17719298245614,"pf",23003
"PHI",23,"terquavion smith","terquavion","smith",21,16,0,5.3,1.1,2.9,0.391,0.8,2.2,0.371,0.3,0.7,0.455,0.533,0.2,0.3,0.6,0,0.3,0.3,0.8,0.5,0,0.4,0.5,3.3,0.1625,"pg",23016
"PHI",23,"ricky council iv","ricky","council",22,32,0,9,1.7,3.5,0.482,0.4,1,0.375,1.3,2.5,0.525,0.536,1.7,2.2,0.746,0.4,1,1.4,0.5,0.3,0,0.2,0.5,5.4,0.159375,"sg",23013
"PHI",23,"paul reed","paul","reed",24,82,24,19.4,3.2,5.9,0.54,0.3,0.7,0.368,2.9,5.2,0.563,0.561,0.7,1,0.718,2.4,3.6,6,1.3,0.8,1,0.8,2.4,7.3,0.153658536585366,"c",23004
"PHI",23,"jaden springer","jaden","springer",21,32,1,11.8,1.4,3.7,0.39,0.3,1.2,0.216,1.2,2.5,0.469,0.424,0.9,1.1,0.824,0.8,1,1.8,1.1,0.8,0.3,0.8,1.5,4,0.146875,"pg",2015
"PHI",23,"mo bamba","mo","bamba",25,57,17,13,1.7,3.5,0.49,0.4,1.1,0.391,1.3,2.4,0.537,0.553,0.6,0.9,0.68,1.4,2.8,4.2,0.7,0.4,1.1,0.7,1.8,4.4,0.140350877192982,"c",23010
"PHI",23,"danuel house jr.","danuel","house",30,34,4,15,1.4,3.1,0.448,0.4,1.5,0.3,0.9,1.6,0.582,0.519,1,1.4,0.761,0.5,1.2,1.7,0.8,0.4,0.1,0.6,1.3,4.2,0.132352941176471,"sf",23023
"PHI",23,"kj martin","kj","martin",23,58,2,12.3,1.6,2.9,0.544,0.1,0.4,0.304,1.5,2.6,0.581,0.564,0.4,0.7,0.538,0.7,1.5,2.2,0.9,0.3,0.2,0.5,1.7,3.7,0.0896551724137931,"sf",23008
