"Team_Index","Date","HomeAway","Opponent","Winloss","Overtime","Points","OppPoints","OpponentWins","OpponentLosses","Team","TeamColor","Game_ID"
23,2024-04-04,FALSE,"miami heat",TRUE,FALSE,109,105,2,3,"PHI","PHIAway",2308860
23,2024-04-06,FALSE,"memphis grizzlies",TRUE,FALSE,116,96,1,1,"PHI","PHIAway",2308862
23,2024-04-07,FALSE,"san antonio spurs",TRUE,FALSE,133,126,0,2,"PHI","PHIAway",2308863
23,2024-04-09,TRUE,"detroit pistons",TRUE,FALSE,120,102,0,4,"PHI","PHIHome",2308865
23,2024-04-12,TRUE,"orlando magic",TRUE,FALSE,125,113,0,3,"PHI","PHIHome",2308868
23,2024-04-14,TRUE,"brooklyn nets",TRUE,FALSE,107,86,2,2,"PHI","PHIHome",2308870
23,2024-04-17,TRUE,"miami heat",TRUE,FALSE,105,104,2,3,"PHI","PHIHome",2308873
24,2023-10-24,FALSE,"golden state warriors",TRUE,FALSE,108,104,1,3,"PHO","PHOAway",2408697
24,2023-10-26,FALSE,"los angeles lakers",FALSE,FALSE,95,100,3,2,"PHO","PHOAway",2408699
24,2023-10-28,TRUE,"utah jazz",TRUE,FALSE,126,104,0,4,"PHO","PHOHome",2408701
24,2023-10-31,TRUE,"san antonio spurs",FALSE,FALSE,114,115,3,1,"PHO","PHOHome",2408704
24,2023-11-02,TRUE,"san antonio spurs",FALSE,FALSE,121,132,3,1,"PHO","PHOHome",2408706
24,2023-11-04,FALSE,"philadelphia 76ers",FALSE,FALSE,100,112,1,1,"PHO","PHOAway",2408708
24,2023-11-05,FALSE,"detroit pistons",TRUE,FALSE,120,106,0,2,"PHO","PHOAway",2408709
24,2023-11-08,FALSE,"chicago bulls",TRUE,TRUE,116,115,0,2,"PHO","PHOAway",2408712
24,2023-11-10,TRUE,"los angeles lakers",FALSE,FALSE,119,122,3,2,"PHO","PHOHome",2408714
24,2023-11-12,TRUE,"oklahoma city thunder",FALSE,FALSE,99,111,3,0,"PHO","PHOHome",2408716
24,2023-11-15,TRUE,"minnesota timberwolves",TRUE,FALSE,133,115,0,3,"PHO","PHOHome",2408719
24,2023-11-17,FALSE,"utah jazz",TRUE,FALSE,131,128,0,4,"PHO","PHOAway",2408721
24,2023-11-19,FALSE,"utah jazz",TRUE,FALSE,140,137,0,4,"PHO","PHOAway",2408723
24,2023-11-21,TRUE,"portland trail blazers",TRUE,FALSE,120,107,1,3,"PHO","PHOHome",2408725
24,2023-11-22,TRUE,"golden state warriors",TRUE,FALSE,123,115,1,3,"PHO","PHOHome",2408726
24,2023-11-24,FALSE,"memphis grizzlies",TRUE,FALSE,110,89,1,2,"PHO","PHOAway",2408728
24,2023-11-26,FALSE,"new york knicks",TRUE,FALSE,116,113,1,1,"PHO","PHOAway",2408730
24,2023-11-29,FALSE,"toronto raptors",FALSE,FALSE,105,112,1,1,"PHO","PHOAway",2408733
24,2023-12-01,TRUE,"denver nuggets",FALSE,FALSE,111,119,1,2,"PHO","PHOHome",2408735
24,2023-12-02,TRUE,"memphis grizzlies",TRUE,FALSE,116,109,1,2,"PHO","PHOHome",2408736
24,2023-12-05,FALSE,"los angeles lakers",FALSE,FALSE,103,106,3,2,"PHO","PHOAway",2408739
24,2023-12-08,TRUE,"sacramento kings",FALSE,FALSE,106,114,2,3,"PHO","PHOHome",2408742
24,2023-12-12,TRUE,"golden state warriors",TRUE,FALSE,119,116,1,3,"PHO","PHOHome",2408746
24,2023-12-13,TRUE,"brooklyn nets",FALSE,FALSE,112,116,1,1,"PHO","PHOHome",2408747
24,2023-12-15,TRUE,"new york knicks",FALSE,FALSE,122,139,1,1,"PHO","PHOHome",2408749
24,2023-12-17,TRUE,"washington wizards",TRUE,FALSE,112,108,0,2,"PHO","PHOHome",2408751
24,2023-12-19,FALSE,"portland trail blazers",FALSE,FALSE,104,109,1,3,"PHO","PHOAway",2408753
24,2023-12-22,FALSE,"sacramento kings",FALSE,FALSE,105,120,2,3,"PHO","PHOAway",2408756
24,2023-12-25,TRUE,"dallas mavericks",FALSE,FALSE,114,128,2,1,"PHO","PHOHome",2408759
24,2023-12-27,FALSE,"houston rockets",TRUE,FALSE,129,113,2,2,"PHO","PHOAway",2408761
24,2023-12-29,TRUE,"charlotte hornets",TRUE,FALSE,133,119,0,2,"PHO","PHOHome",2408763
24,2023-12-31,TRUE,"orlando magic",TRUE,FALSE,112,107,1,1,"PHO","PHOHome",2408765
24,2024-01-01,TRUE,"portland trail blazers",TRUE,FALSE,109,88,1,3,"PHO","PHOHome",2408766
24,2024-01-03,TRUE,"los angeles clippers",FALSE,FALSE,122,131,3,1,"PHO","PHOHome",2408768
24,2024-01-05,TRUE,"miami heat",TRUE,FALSE,113,97,0,2,"PHO","PHOHome",2408770
24,2024-01-07,TRUE,"memphis grizzlies",FALSE,FALSE,115,121,1,2,"PHO","PHOHome",2408772
24,2024-01-08,FALSE,"los angeles clippers",FALSE,FALSE,111,138,3,1,"PHO","PHOAway",2408773
24,2024-01-11,FALSE,"los angeles lakers",TRUE,FALSE,127,109,3,2,"PHO","PHOAway",2408776
24,2024-01-14,FALSE,"portland trail blazers",TRUE,FALSE,127,116,1,3,"PHO","PHOAway",2408779
24,2024-01-16,TRUE,"sacramento kings",TRUE,FALSE,119,117,2,3,"PHO","PHOHome",2408781
24,2024-01-19,FALSE,"new orleans pelicans",TRUE,FALSE,123,109,1,2,"PHO","PHOAway",2408784
24,2024-01-21,TRUE,"indiana pacers",TRUE,FALSE,117,110,1,1,"PHO","PHOHome",2408786
24,2024-01-22,TRUE,"chicago bulls",TRUE,FALSE,115,113,0,2,"PHO","PHOHome",2408787
24,2024-01-24,FALSE,"dallas mavericks",TRUE,FALSE,132,109,2,1,"PHO","PHOAway",2408789
24,2024-01-26,FALSE,"indiana pacers",FALSE,FALSE,131,133,1,1,"PHO","PHOAway",2408791
24,2024-01-28,FALSE,"orlando magic",FALSE,FALSE,98,113,1,1,"PHO","PHOAway",2408793
24,2024-01-29,FALSE,"miami heat",TRUE,FALSE,118,105,0,2,"PHO","PHOAway",2408794
24,2024-01-31,FALSE,"brooklyn nets",TRUE,FALSE,136,120,1,1,"PHO","PHOAway",2408796
24,2024-02-02,FALSE,"atlanta hawks",FALSE,FALSE,120,129,1,1,"PHO","PHOAway",2408798
24,2024-02-04,FALSE,"washington wizards",TRUE,FALSE,140,112,0,2,"PHO","PHOAway",2408800
24,2024-02-06,TRUE,"milwaukee bucks",TRUE,FALSE,114,106,1,1,"PHO","PHOHome",2408802
24,2024-02-08,TRUE,"utah jazz",TRUE,FALSE,129,115,0,4,"PHO","PHOHome",2408804
24,2024-02-10,FALSE,"golden state warriors",FALSE,FALSE,112,113,1,3,"PHO","PHOAway",2408806
24,2024-02-13,TRUE,"sacramento kings",TRUE,FALSE,130,125,2,3,"PHO","PHOHome",2408809
24,2024-02-14,TRUE,"detroit pistons",TRUE,FALSE,116,100,0,2,"PHO","PHOHome",2408810
24,2024-02-22,FALSE,"dallas mavericks",FALSE,FALSE,113,123,2,1,"PHO","PHOAway",2408818
24,2024-02-23,FALSE,"houston rockets",FALSE,FALSE,110,114,2,2,"PHO","PHOAway",2408819
24,2024-02-25,TRUE,"los angeles lakers",TRUE,FALSE,123,113,3,2,"PHO","PHOHome",2408821
24,2024-02-29,TRUE,"houston rockets",TRUE,FALSE,110,105,2,2,"PHO","PHOHome",2408825
24,2024-03-02,TRUE,"houston rockets",FALSE,FALSE,109,118,2,2,"PHO","PHOHome",2408827
24,2024-03-03,TRUE,"oklahoma city thunder",FALSE,FALSE,110,118,3,0,"PHO","PHOHome",2408828
24,2024-03-05,FALSE,"denver nuggets",TRUE,TRUE,117,107,1,2,"PHO","PHOAway",2408830
24,2024-03-07,TRUE,"toronto raptors",TRUE,FALSE,120,113,1,1,"PHO","PHOHome",2408832
24,2024-03-09,TRUE,"boston celtics",FALSE,FALSE,107,117,2,0,"PHO","PHOHome",2408834
24,2024-03-11,FALSE,"cleveland cavaliers",TRUE,FALSE,117,111,0,2,"PHO","PHOAway",2408836
24,2024-03-14,FALSE,"boston celtics",FALSE,FALSE,112,127,2,0,"PHO","PHOAway",2408839
24,2024-03-15,FALSE,"charlotte hornets",TRUE,FALSE,107,96,0,2,"PHO","PHOAway",2408840
24,2024-03-17,FALSE,"milwaukee bucks",FALSE,FALSE,129,140,1,1,"PHO","PHOAway",2408842
24,2024-03-20,TRUE,"philadelphia 76ers",TRUE,FALSE,115,102,1,1,"PHO","PHOHome",2408845
24,2024-03-21,TRUE,"atlanta hawks",TRUE,FALSE,128,115,1,1,"PHO","PHOHome",2408846
24,2024-03-23,FALSE,"san antonio spurs",TRUE,FALSE,131,106,3,1,"PHO","PHOAway",2408848
24,2024-03-25,FALSE,"san antonio spurs",FALSE,FALSE,102,104,3,1,"PHO","PHOAway",2408850
24,2024-03-27,FALSE,"denver nuggets",TRUE,FALSE,104,97,1,2,"PHO","PHOAway",2408852
24,2024-03-29,FALSE,"oklahoma city thunder",FALSE,FALSE,103,128,3,0,"PHO","PHOAway",2408854
24,2024-04-01,FALSE,"new orleans pelicans",TRUE,FALSE,124,111,1,2,"PHO","PHOAway",2408857
24,2024-04-03,TRUE,"cleveland cavaliers",TRUE,FALSE,122,101,0,2,"PHO","PHOHome",2408859
24,2024-04-05,TRUE,"minnesota timberwolves",TRUE,FALSE,97,87,0,3,"PHO","PHOHome",2408861
24,2024-04-07,TRUE,"new orleans pelicans",FALSE,FALSE,105,113,1,2,"PHO","PHOHome",2408863
24,2024-04-09,TRUE,"los angeles clippers",FALSE,FALSE,92,105,3,1,"PHO","PHOHome",2408865
24,2024-04-10,FALSE,"los angeles clippers",TRUE,FALSE,124,108,3,1,"PHO","PHOAway",2408866
24,2024-04-12,FALSE,"sacramento kings",TRUE,FALSE,108,107,2,3,"PHO","PHOAway",2408868
24,2024-04-14,FALSE,"minnesota timberwolves",TRUE,FALSE,125,106,0,3,"PHO","PHOAway",2408870
25,2023-10-25,FALSE,"los angeles clippers",FALSE,FALSE,111,123,4,0,"POR","PORAway",2508698
25,2023-10-27,TRUE,"orlando magic",FALSE,FALSE,97,102,2,0,"POR","PORHome",2508700
25,2023-10-29,FALSE,"philadelphia 76ers",FALSE,FALSE,98,126,1,1,"POR","PORAway",2508702
25,2023-10-30,FALSE,"toronto raptors",TRUE,FALSE,99,91,0,2,"POR","PORAway",2508703
25,2023-11-01,FALSE,"detroit pistons",TRUE,FALSE,110,101,1,1,"POR","PORAway",2508705
25,2023-11-03,TRUE,"memphis grizzlies",TRUE,TRUE,115,113,1,3,"POR","PORHome",2508707
25,2023-11-05,TRUE,"memphis grizzlies",FALSE,FALSE,100,112,1,3,"POR","PORHome",2508709
25,2023-11-08,FALSE,"sacramento kings",FALSE,TRUE,118,121,2,1,"POR","PORAway",2508712
25,2023-11-12,FALSE,"los angeles lakers",FALSE,FALSE,110,116,3,0,"POR","PORAway",2508716
25,2023-11-14,FALSE,"utah jazz",FALSE,FALSE,99,115,3,1,"POR","PORAway",2508718
25,2023-11-15,TRUE,"cleveland cavaliers",FALSE,FALSE,95,109,1,1,"POR","PORHome",2508719
25,2023-11-17,TRUE,"los angeles lakers",FALSE,FALSE,95,107,3,0,"POR","PORHome",2508721
25,2023-11-19,TRUE,"oklahoma city thunder",FALSE,FALSE,91,134,4,0,"POR","PORHome",2508723
25,2023-11-21,FALSE,"phoenix suns",FALSE,FALSE,107,120,3,1,"POR","PORAway",2508725
25,2023-11-22,TRUE,"utah jazz",TRUE,FALSE,121,105,3,1,"POR","PORHome",2508726
25,2023-11-26,FALSE,"milwaukee bucks",FALSE,FALSE,102,108,1,1,"POR","PORAway",2508730
25,2023-11-27,FALSE,"indiana pacers",TRUE,FALSE,114,110,0,2,"POR","PORAway",2508731
25,2023-11-30,FALSE,"cleveland cavaliers",TRUE,FALSE,103,95,1,1,"POR","PORAway",2508734
25,2023-12-02,FALSE,"utah jazz",FALSE,TRUE,113,118,3,1,"POR","PORAway",2508736
25,2023-12-06,FALSE,"golden state warriors",FALSE,FALSE,106,110,4,0,"POR","PORAway",2508740
25,2023-12-08,TRUE,"dallas mavericks",FALSE,FALSE,112,125,4,0,"POR","PORHome",2508742
25,2023-12-11,FALSE,"los angeles clippers",FALSE,FALSE,127,132,4,0,"POR","PORAway",2508745
25,2023-12-14,TRUE,"utah jazz",FALSE,FALSE,114,122,3,1,"POR","PORHome",2508748
25,2023-12-16,TRUE,"dallas mavericks",FALSE,FALSE,120,131,4,0,"POR","PORHome",2508750
25,2023-12-17,TRUE,"golden state warriors",FALSE,FALSE,114,118,4,0,"POR","PORHome",2508751
25,2023-12-19,TRUE,"phoenix suns",TRUE,FALSE,109,104,3,1,"POR","PORHome",2508753
25,2023-12-21,TRUE,"washington wizards",FALSE,FALSE,117,118,1,1,"POR","PORHome",2508755
25,2023-12-23,FALSE,"golden state warriors",FALSE,FALSE,106,126,4,0,"POR","PORAway",2508757
25,2023-12-26,TRUE,"sacramento kings",TRUE,FALSE,130,113,2,1,"POR","PORHome",2508760
25,2023-12-28,TRUE,"san antonio spurs",FALSE,FALSE,105,118,2,1,"POR","PORHome",2508762
25,2023-12-29,TRUE,"san antonio spurs",TRUE,FALSE,134,128,2,1,"POR","PORHome",2508763
25,2024-01-01,FALSE,"phoenix suns",FALSE,FALSE,88,109,3,1,"POR","PORAway",2508766
25,2024-01-03,FALSE,"dallas mavericks",FALSE,FALSE,97,126,4,0,"POR","PORAway",2508768
25,2024-01-05,FALSE,"dallas mavericks",FALSE,FALSE,103,139,4,0,"POR","PORAway",2508770
25,2024-01-07,FALSE,"brooklyn nets",TRUE,TRUE,134,127,0,2,"POR","PORAway",2508772
25,2024-01-09,FALSE,"new york knicks",FALSE,FALSE,84,112,2,0,"POR","PORAway",2508774
25,2024-01-11,FALSE,"oklahoma city thunder",FALSE,FALSE,77,139,4,0,"POR","PORAway",2508776
25,2024-01-12,FALSE,"minnesota timberwolves",FALSE,FALSE,93,116,4,0,"POR","PORAway",2508777
25,2024-01-14,TRUE,"phoenix suns",FALSE,FALSE,116,127,3,1,"POR","PORHome",2508779
25,2024-01-17,TRUE,"brooklyn nets",TRUE,FALSE,105,103,0,2,"POR","PORHome",2508782
25,2024-01-19,TRUE,"indiana pacers",TRUE,FALSE,118,115,0,2,"POR","PORHome",2508784
25,2024-01-21,FALSE,"los angeles lakers",FALSE,FALSE,110,134,3,0,"POR","PORAway",2508786
25,2024-01-23,FALSE,"oklahoma city thunder",FALSE,FALSE,109,111,4,0,"POR","PORAway",2508788
25,2024-01-24,FALSE,"houston rockets",TRUE,TRUE,137,131,3,1,"POR","PORAway",2508789
25,2024-01-26,FALSE,"san antonio spurs",FALSE,FALSE,100,116,2,1,"POR","PORAway",2508791
25,2024-01-28,TRUE,"chicago bulls",FALSE,FALSE,96,104,2,0,"POR","PORHome",2508793
25,2024-01-29,TRUE,"philadelphia 76ers",TRUE,FALSE,130,104,1,1,"POR","PORHome",2508794
25,2024-01-31,TRUE,"milwaukee bucks",TRUE,FALSE,119,116,1,1,"POR","PORHome",2508796
25,2024-02-02,FALSE,"denver nuggets",FALSE,FALSE,108,120,4,0,"POR","PORAway",2508798
25,2024-02-04,FALSE,"denver nuggets",FALSE,FALSE,103,112,4,0,"POR","PORAway",2508800
25,2024-02-08,TRUE,"detroit pistons",FALSE,TRUE,122,128,1,1,"POR","PORHome",2508804
25,2024-02-10,TRUE,"new orleans pelicans",FALSE,FALSE,84,93,3,0,"POR","PORHome",2508806
25,2024-02-13,TRUE,"minnesota timberwolves",FALSE,FALSE,109,121,4,0,"POR","PORHome",2508809
25,2024-02-15,TRUE,"minnesota timberwolves",FALSE,FALSE,91,128,4,0,"POR","PORHome",2508811
25,2024-02-23,TRUE,"denver nuggets",FALSE,FALSE,112,127,4,0,"POR","PORHome",2508819
25,2024-02-25,TRUE,"charlotte hornets",FALSE,FALSE,80,93,1,1,"POR","PORHome",2508821
25,2024-02-27,TRUE,"miami heat",FALSE,FALSE,96,106,2,0,"POR","PORHome",2508823
25,2024-03-01,FALSE,"memphis grizzlies",TRUE,FALSE,122,92,1,3,"POR","PORAway",2508826
25,2024-03-02,FALSE,"memphis grizzlies",TRUE,TRUE,107,100,1,3,"POR","PORAway",2508827
25,2024-03-04,FALSE,"minnesota timberwolves",FALSE,FALSE,114,119,4,0,"POR","PORAway",2508829
25,2024-03-06,TRUE,"oklahoma city thunder",FALSE,FALSE,120,128,4,0,"POR","PORHome",2508831
25,2024-03-08,TRUE,"houston rockets",FALSE,FALSE,107,123,3,1,"POR","PORHome",2508833
25,2024-03-09,TRUE,"toronto raptors",TRUE,TRUE,128,118,0,2,"POR","PORHome",2508834
25,2024-03-11,TRUE,"boston celtics",FALSE,FALSE,99,121,2,0,"POR","PORHome",2508836
25,2024-03-13,TRUE,"atlanta hawks",TRUE,FALSE,106,102,1,1,"POR","PORHome",2508838
25,2024-03-14,TRUE,"new york knicks",FALSE,FALSE,93,105,2,0,"POR","PORHome",2508839
25,2024-03-16,FALSE,"new orleans pelicans",FALSE,FALSE,107,126,3,0,"POR","PORAway",2508841
25,2024-03-18,FALSE,"chicago bulls",FALSE,FALSE,107,110,2,0,"POR","PORAway",2508843
25,2024-03-20,TRUE,"los angeles clippers",FALSE,FALSE,103,116,4,0,"POR","PORHome",2508845
25,2024-03-22,TRUE,"los angeles clippers",FALSE,FALSE,117,125,4,0,"POR","PORHome",2508847
25,2024-03-23,TRUE,"denver nuggets",FALSE,FALSE,111,114,4,0,"POR","PORHome",2508848
25,2024-03-25,FALSE,"houston rockets",FALSE,FALSE,92,110,3,1,"POR","PORAway",2508850
25,2024-03-27,FALSE,"atlanta hawks",FALSE,FALSE,106,120,1,1,"POR","PORAway",2508852
25,2024-03-29,FALSE,"miami heat",FALSE,FALSE,82,142,2,0,"POR","PORAway",2508854
25,2024-04-01,FALSE,"orlando magic",FALSE,FALSE,103,104,2,0,"POR","PORAway",2508857
25,2024-04-03,FALSE,"charlotte hornets",TRUE,FALSE,89,86,1,1,"POR","PORAway",2508859
25,2024-04-05,FALSE,"washington wizards",TRUE,FALSE,108,102,1,1,"POR","PORAway",2508861
25,2024-04-07,FALSE,"boston celtics",FALSE,FALSE,107,124,2,0,"POR","PORAway",2508863
25,2024-04-09,TRUE,"new orleans pelicans",FALSE,FALSE,100,110,3,0,"POR","PORHome",2508865
25,2024-04-11,TRUE,"golden state warriors",FALSE,FALSE,92,100,4,0,"POR","PORHome",2508867
25,2024-04-12,TRUE,"houston rockets",FALSE,FALSE,107,116,3,1,"POR","PORHome",2508868
25,2024-04-14,FALSE,"sacramento kings",FALSE,FALSE,82,121,2,1,"POR","PORAway",2508870
26,2023-10-25,FALSE,"utah jazz",TRUE,FALSE,130,114,0,3,"SAC","SACAway",2608698
26,2023-10-27,TRUE,"golden state warriors",FALSE,FALSE,114,122,2,3,"SAC","SACHome",2608700
26,2023-10-29,TRUE,"los angeles lakers",TRUE,TRUE,132,127,0,4,"SAC","SACHome",2608702
26,2023-11-01,FALSE,"golden state warriors",FALSE,FALSE,101,102,2,3,"SAC","SACAway",2608705
26,2023-11-04,FALSE,"houston rockets",FALSE,FALSE,89,107,3,0,"SAC","SACAway",2608708
26,2023-11-06,FALSE,"houston rockets",FALSE,FALSE,97,122,3,0,"SAC","SACAway",2608710
26,2023-11-08,TRUE,"portland trail blazers",TRUE,TRUE,121,118,1,2,"SAC","SACHome",2608712
26,2023-11-10,TRUE,"oklahoma city thunder",TRUE,FALSE,105,98,2,2,"SAC","SACHome",2608714
26,2023-11-13,TRUE,"cleveland cavaliers",TRUE,FALSE,132,120,1,1,"SAC","SACHome",2608717
26,2023-11-15,FALSE,"los angeles lakers",TRUE,FALSE,125,110,0,4,"SAC","SACAway",2608719
26,2023-11-17,FALSE,"san antonio spurs",TRUE,FALSE,129,120,0,3,"SAC","SACAway",2608721
26,2023-11-19,FALSE,"dallas mavericks",TRUE,FALSE,129,113,2,2,"SAC","SACAway",2608723
26,2023-11-20,FALSE,"new orleans pelicans",FALSE,FALSE,93,129,6,0,"SAC","SACAway",2608724
26,2023-11-22,FALSE,"new orleans pelicans",FALSE,FALSE,112,117,6,0,"SAC","SACAway",2608726
26,2023-11-24,FALSE,"minnesota timberwolves",TRUE,FALSE,124,111,1,2,"SAC","SACAway",2608728
26,2023-11-28,TRUE,"golden state warriors",TRUE,FALSE,124,123,2,3,"SAC","SACHome",2608732
26,2023-11-29,TRUE,"los angeles clippers",FALSE,FALSE,117,131,2,2,"SAC","SACHome",2608733
26,2023-12-02,TRUE,"denver nuggets",TRUE,FALSE,123,117,1,3,"SAC","SACHome",2608736
26,2023-12-04,TRUE,"new orleans pelicans",FALSE,FALSE,117,127,6,0,"SAC","SACHome",2608738
26,2023-12-08,FALSE,"phoenix suns",TRUE,FALSE,114,106,3,2,"SAC","SACAway",2608742
26,2023-12-11,TRUE,"brooklyn nets",TRUE,FALSE,131,118,0,2,"SAC","SACHome",2608745
26,2023-12-12,FALSE,"los angeles clippers",FALSE,FALSE,99,119,2,2,"SAC","SACAway",2608746
26,2023-12-14,TRUE,"oklahoma city thunder",TRUE,FALSE,128,123,2,2,"SAC","SACHome",2608748
26,2023-12-16,TRUE,"utah jazz",TRUE,FALSE,125,104,0,3,"SAC","SACHome",2608750
26,2023-12-18,TRUE,"washington wizards",TRUE,FALSE,143,131,1,1,"SAC","SACHome",2608752
26,2023-12-20,TRUE,"boston celtics",FALSE,FALSE,119,144,2,0,"SAC","SACHome",2608754
26,2023-12-22,TRUE,"phoenix suns",TRUE,FALSE,120,105,3,2,"SAC","SACHome",2608756
26,2023-12-23,TRUE,"minnesota timberwolves",FALSE,FALSE,98,110,1,2,"SAC","SACHome",2608757
26,2023-12-26,FALSE,"portland trail blazers",FALSE,FALSE,113,130,1,2,"SAC","SACAway",2608760
26,2023-12-29,FALSE,"atlanta hawks",TRUE,FALSE,117,110,0,2,"SAC","SACAway",2608763
26,2023-12-31,FALSE,"memphis grizzlies",TRUE,FALSE,123,92,0,3,"SAC","SACAway",2608765
26,2024-01-02,TRUE,"charlotte hornets",FALSE,FALSE,104,111,1,1,"SAC","SACHome",2608767
26,2024-01-03,TRUE,"orlando magic",TRUE,FALSE,138,135,0,2,"SAC","SACHome",2608768
26,2024-01-05,TRUE,"toronto raptors",TRUE,FALSE,135,130,0,2,"SAC","SACHome",2608770
26,2024-01-07,TRUE,"new orleans pelicans",FALSE,FALSE,100,133,6,0,"SAC","SACHome",2608772
26,2024-01-09,FALSE,"detroit pistons",TRUE,FALSE,131,110,1,1,"SAC","SACAway",2608774
26,2024-01-10,FALSE,"charlotte hornets",TRUE,FALSE,123,98,1,1,"SAC","SACAway",2608775
26,2024-01-12,FALSE,"philadelphia 76ers",FALSE,FALSE,93,112,1,1,"SAC","SACAway",2608777
26,2024-01-14,FALSE,"milwaukee bucks",FALSE,TRUE,142,143,1,1,"SAC","SACAway",2608779
26,2024-01-16,FALSE,"phoenix suns",FALSE,FALSE,117,119,3,2,"SAC","SACAway",2608781
26,2024-01-18,TRUE,"indiana pacers",FALSE,FALSE,121,126,1,1,"SAC","SACHome",2608783
26,2024-01-22,TRUE,"atlanta hawks",TRUE,FALSE,122,107,0,2,"SAC","SACHome",2608787
26,2024-01-25,FALSE,"golden state warriors",TRUE,FALSE,134,133,2,3,"SAC","SACAway",2608790
26,2024-01-27,FALSE,"dallas mavericks",TRUE,FALSE,120,115,2,2,"SAC","SACAway",2608792
26,2024-01-29,FALSE,"memphis grizzlies",TRUE,FALSE,103,94,0,3,"SAC","SACAway",2608794
26,2024-01-31,FALSE,"miami heat",FALSE,FALSE,106,115,2,0,"SAC","SACAway",2608796
26,2024-02-02,FALSE,"indiana pacers",TRUE,FALSE,133,122,1,1,"SAC","SACAway",2608798
26,2024-02-03,FALSE,"chicago bulls",TRUE,FALSE,123,115,1,1,"SAC","SACAway",2608799
26,2024-02-05,FALSE,"cleveland cavaliers",FALSE,FALSE,110,136,1,1,"SAC","SACAway",2608801
26,2024-02-07,TRUE,"detroit pistons",FALSE,FALSE,120,133,1,1,"SAC","SACHome",2608803
26,2024-02-09,TRUE,"denver nuggets",TRUE,FALSE,135,106,1,3,"SAC","SACHome",2608805
26,2024-02-11,FALSE,"oklahoma city thunder",FALSE,FALSE,113,127,2,2,"SAC","SACAway",2608807
26,2024-02-13,FALSE,"phoenix suns",FALSE,FALSE,125,130,3,2,"SAC","SACAway",2608809
26,2024-02-14,FALSE,"denver nuggets",TRUE,FALSE,102,98,1,3,"SAC","SACAway",2608810
26,2024-02-22,TRUE,"san antonio spurs",TRUE,FALSE,127,122,0,3,"SAC","SACHome",2608818
26,2024-02-25,FALSE,"los angeles clippers",TRUE,FALSE,123,107,2,2,"SAC","SACAway",2608821
26,2024-02-26,TRUE,"miami heat",FALSE,FALSE,110,121,2,0,"SAC","SACHome",2608822
26,2024-02-28,FALSE,"denver nuggets",FALSE,FALSE,96,117,1,3,"SAC","SACAway",2608824
26,2024-03-01,FALSE,"minnesota timberwolves",TRUE,TRUE,124,120,1,2,"SAC","SACAway",2608826
26,2024-03-04,TRUE,"chicago bulls",FALSE,FALSE,109,113,1,1,"SAC","SACHome",2608829
26,2024-03-06,FALSE,"los angeles lakers",TRUE,FALSE,130,120,0,4,"SAC","SACAway",2608831
26,2024-03-07,TRUE,"san antonio spurs",TRUE,FALSE,131,129,0,3,"SAC","SACHome",2608832
26,2024-03-10,TRUE,"houston rockets",FALSE,FALSE,104,112,3,0,"SAC","SACHome",2608835
26,2024-03-12,TRUE,"milwaukee bucks",TRUE,FALSE,129,94,1,1,"SAC","SACHome",2608837
26,2024-03-13,TRUE,"los angeles lakers",TRUE,FALSE,120,107,0,4,"SAC","SACHome",2608838
26,2024-03-16,TRUE,"new york knicks",FALSE,FALSE,91,98,2,0,"SAC","SACHome",2608841
26,2024-03-18,TRUE,"memphis grizzlies",TRUE,TRUE,121,111,0,3,"SAC","SACHome",2608843
26,2024-03-20,FALSE,"toronto raptors",TRUE,FALSE,123,89,0,2,"SAC","SACAway",2608845
26,2024-03-21,FALSE,"washington wizards",FALSE,FALSE,102,109,1,1,"SAC","SACAway",2608846
26,2024-03-23,FALSE,"orlando magic",TRUE,FALSE,109,107,0,2,"SAC","SACAway",2608848
26,2024-03-25,TRUE,"philadelphia 76ers",TRUE,FALSE,108,96,1,1,"SAC","SACHome",2608850
26,2024-03-26,TRUE,"dallas mavericks",FALSE,FALSE,96,132,2,2,"SAC","SACHome",2608851
26,2024-03-29,TRUE,"dallas mavericks",FALSE,FALSE,103,107,2,2,"SAC","SACHome",2608854
26,2024-03-31,TRUE,"utah jazz",TRUE,FALSE,127,106,0,3,"SAC","SACHome",2608856
26,2024-04-02,TRUE,"los angeles clippers",TRUE,FALSE,109,95,2,2,"SAC","SACHome",2608858
26,2024-04-04,FALSE,"new york knicks",FALSE,FALSE,109,120,2,0,"SAC","SACAway",2608860
26,2024-04-05,FALSE,"boston celtics",FALSE,FALSE,100,101,2,0,"SAC","SACAway",2608861
26,2024-04-07,FALSE,"brooklyn nets",TRUE,FALSE,107,77,0,2,"SAC","SACAway",2608863
26,2024-04-09,FALSE,"oklahoma city thunder",FALSE,FALSE,105,112,2,2,"SAC","SACAway",2608865
26,2024-04-11,TRUE,"new orleans pelicans",FALSE,FALSE,123,135,6,0,"SAC","SACHome",2608867
26,2024-04-12,TRUE,"phoenix suns",FALSE,FALSE,107,108,3,2,"SAC","SACHome",2608868
26,2024-04-14,TRUE,"portland trail blazers",TRUE,FALSE,121,82,1,2,"SAC","SACHome",2608870
26,2024-04-16,TRUE,"golden state warriors",TRUE,FALSE,118,94,2,3,"SAC","SACHome",2608872
